1403637132898319104	4.61684	-1.78664	0.578348
1403637132908318976	4.60257	-1.78644	0.582337
1403637132918319104	4.58827	-1.78626	0.589118
1403637132928318976	4.55836	-1.78014	0.596431
1403637132938319104	4.54404	-1.78027	0.608542
1403637132948318976	4.52989	-1.78033	0.62348
1403637132958319104	4.51581	-1.78037	0.641237
1403637132968318976	4.47175	-1.76968	0.657199
1403637132978319104	4.45782	-1.76959	0.679917
1403637132988318976	4.44382	-1.76931	0.705309
1403637132998319104	4.42993	-1.76888	0.733582
1403637133008318976	4.3717	-1.75303	0.757314
1403637133018319104	4.35811	-1.75304	0.789806
1403637133028318976	4.3448	-1.75299	0.825076
1403637133038319104	4.33149	-1.75308	0.862663
1403637133048318976	4.25906	-1.73243	0.892184
1403637133058319104	4.24625	-1.73271	0.934065
1403637133068318976	4.23379	-1.73256	0.979127
1403637133078319104	4.2214	-1.73254	1.02645
1403637133088318976	4.13551	-1.70703	1.06001
1403637133098319104	4.1231	-1.70784	1.10938
1403637133108318976	4.11086	-1.70789	1.16151
1403637133118319104	4.09837	-1.70775	1.21608
1403637133128318976	3.9995	-1.6778	1.25072
1403637133138319104	3.98742	-1.67745	1.30771
1403637133148318976	3.97527	-1.67713	1.36724
1403637133158319104	3.96295	-1.67666	1.42919
1403637133168318976	3.85239	-1.64202	1.46268
1403637133178319104	3.84073	-1.64142	1.52617
1403637133188318976	3.82913	-1.64091	1.59158
1403637133198319104	3.81748	-1.64077	1.65922
1403637133208318976	3.69649	-1.60186	1.68871
1403637133218319104	3.68556	-1.6024	1.75838
1403637133228318976	3.675	-1.60273	1.8303
1403637133238319104	3.66444	-1.60277	1.90438
1403637133248318976	3.535	-1.55992	1.92779
1403637133258319104	3.52458	-1.55992	2.00318
1403637133268318976	3.51421	-1.55981	2.08041
1403637133278319104	3.50359	-1.55997	2.15944
1403637133288318976	3.36729	-1.51362	2.17437
1403637133298319104	3.3571	-1.51349	2.25456
1403637133308318976	3.34693	-1.51336	2.33689
1403637133318319104	3.33708	-1.51292	2.4216
1403637133328318976	3.19574	-1.46341	2.42607
1403637133338319104	3.18617	-1.46301	2.51101
1403637133348318976	3.17652	-1.46268	2.59782
1403637133358319104	3.16678	-1.46241	2.68646
1403637133368318976	3.02229	-1.41008	2.67866
1403637133378319104	3.0128	-1.41014	2.76714
1403637133388318976	3.00345	-1.41018	2.85761
1403637133398319104	2.99398	-1.41003	2.94965
1403637133408318976	2.84789	-1.35559	2.92763
1403637133418319104	2.83846	-1.3557	3.02019
1403637133428318976	2.82917	-1.35599	3.11452
1403637133438319104	2.82	-1.35644	3.21046
1403637133448318976	2.67404	-1.30032	3.17294
1403637133458319104	2.66519	-1.30043	3.26953
1403637133468318976	2.65648	-1.30012	3.36813
1403637133478319104	2.64759	-1.29915	3.46804
1403637133488318976	2.50306	-1.2419	3.41374
1403637133498319104	2.49387	-1.24096	3.5148
1403637133508318976	2.4848	-1.24061	3.61725
1403637133518319104	2.47611	-1.24039	3.72087
1403637133528318976	2.33439	-1.18221	3.64924
1403637133538319104	2.32606	-1.18208	3.75381
1403637133548318976	2.31744	-1.18198	3.86006
1403637133558319104	2.30904	-1.18153	3.96833
1403637133568318976	2.1713	-1.12298	3.87881
1403637133578319104	2.16309	-1.12233	3.9879
1403637133588318976	2.15467	-1.12201	4.09843
1403637133598319104	2.14634	-1.12174	4.2105
1403637133608318976	2.01346	-1.06329	4.10289
1403637133618319104	2.00528	-1.06313	4.21548
1403637133628318976	1.99718	-1.06281	4.32981
1403637133638319104	1.98908	-1.06234	4.44603
1403637133648318976	1.86164	-1.00464	4.32
1403637133658319104	1.85354	-1.00426	4.43739
1403637133668318976	1.84544	-1.00395	4.55625
1403637133678319104	1.83751	-1.00352	4.6767
1403637133688318976	1.71622	-0.946774	4.53266
1403637133698319104	1.70839	-0.946444	4.65412
1403637133708318976	1.70054	-0.946114	4.77708
1403637133718319104	1.69258	-0.945776	4.90162
1403637133728318976	1.57791	-0.890299	4.73987
1403637133738319104	1.56998	-0.890103	4.86568
1403637133748318976	1.56224	-0.889702	4.99315
1403637133758319104	1.55418	-0.889573	5.12188
1403637133768318976	1.4464	-0.835631	4.94289
1403637133778319104	1.43839	-0.835102	5.07295
1403637133788318976	1.43039	-0.834468	5.2048
1403637133798319104	1.42222	-0.833985	5.33815
1403637133808318976	1.32122	-0.781834	5.14209
1403637133818319104	1.31324	-0.781453	5.27724
1403637133828318976	1.30541	-0.781042	5.41386
1403637133838319104	1.29768	-0.780546	5.55197
1403637133848318976	1.20339	-0.730508	5.33945
1403637133858319104	1.19549	-0.730107	5.47913
1403637133868318976	1.1875	-0.72982	5.62042
1403637133878319104	1.17951	-0.729621	5.7633
1403637133888318976	1.09222	-0.681494	5.53526
1403637133898319104	1.0845	-0.681081	5.67985
1403637133908318976	1.07678	-0.680615	5.8259
1403637133918319104	1.06898	-0.68017	5.97345
1403637133928318976	0.988199	-0.634446	5.73001
1403637133938319104	0.980417	-0.634032	5.87917
1403637133948318976	0.972655	-0.633688	6.02982
1403637133958319104	0.96505	-0.633216	6.18207
1403637133968318976	0.890907	-0.589675	5.92377
1403637133978319104	0.883228	-0.589342	6.07756
1403637133988318976	0.875313	-0.589117	6.23252
1403637133998319104	0.867503	-0.588738	6.3891
1403637134008318976	0.79957	-0.547655	6.11633
1403637134018319104	0.791632	-0.547355	6.27464
1403637134028318976	0.783897	-0.546788	6.43464
1403637134038319104	0.776078	-0.546393	6.59595
1403637134048318976	0.714149	-0.507632	6.30897
1403637134058319104	0.706302	-0.507288	6.47193
1403637134068318976	0.69859	-0.506881	6.63639
1403637134078319104	0.690808	-0.506589	6.80222
1403637134088318976	0.634733	-0.470048	6.50155
1403637134098319104	0.626907	-0.469789	6.66926
1403637134108318976	0.619095	-0.469369	6.83844
1403637134118319104	0.61139	-0.468692	7.00912
1403637134128318976	0.560814	-0.434369	6.69473
1403637134138319104	0.55288	-0.433898	6.86686
1403637134148318976	0.544936	-0.43352	7.04047
1403637134158319104	0.537029	-0.433173	7.21564
1403637134168318976	0.491711	-0.40089	6.88796
1403637134178319104	0.48379	-0.40045	7.06539
1403637134188318976	0.475905	-0.400022	7.24414
1403637134198319104	0.468091	-0.399632	7.42395
1403637134208318976	0.427562	-0.369497	7.08307
1403637134218319104	0.419788	-0.369245	7.26429
1403637134228318976	0.412065	-0.368892	7.44701
1403637134238319104	0.404076	-0.368725	7.6309
1403637134248318976	0.36821	-0.3406	7.27688
1403637134258319104	0.360269	-0.340317	7.46264
1403637134268318976	0.352259	-0.339957	7.64972
1403637134278319104	0.344401	-0.339432	7.83824
1403637134288318976	0.312792	-0.313308	7.4708
1403637134298319104	0.305071	-0.312769	7.66101
1403637134308318976	0.297201	-0.312434	7.85247
1403637134318319104	0.289399	-0.312014	8.04538
1403637134328318976	0.261846	-0.287738	7.66475
1403637134338319104	0.253873	-0.287371	7.85932
1403637134348318976	0.245957	-0.286913	8.05496
1403637134358319104	0.237959	-0.286496	8.25164
1403637134368318976	0.214322	-0.263816	7.85833
1403637134378319104	0.206281	-0.263427	8.05658
1403637134388318976	0.198426	-0.262952	8.2563
1403637134398319104	0.190473	-0.262662	8.45714
1403637134408318976	0.170396	-0.241562	8.05
1403637134418319104	0.162398	-0.241239	8.2528
1403637134428318976	0.154383	-0.240897	8.45679
1403637134438319104	0.14633	-0.240544	8.66175
1403637134448318976	0.129317	-0.221191	8.24041
1403637134458319104	0.121272	-0.220699	8.44677
1403637134468318976	0.113244	-0.220147	8.65432
1403637134478319104	0.10515	-0.219599	8.86303
1403637134488318976	0.0912535	-0.201555	8.42892
1403637134498319104	0.0833332	-0.200865	8.63968
1403637134508318976	0.0752459	-0.200434	8.85142
1403637134518319104	0.067235	-0.199931	9.0644
1403637134528318976	0.0560905	-0.183229	8.61578
1403637134538319104	0.048052	-0.182611	8.83028
1403637134548318976	0.0399927	-0.18192	9.04581
1403637134558319104	0.0320773	-0.181014	9.26257
1403637134568318976	0.0236283	-0.165382	8.80078
1403637134578319104	0.0156377	-0.164604	9.0193
1403637134588318976	0.00775274	-0.163774	9.23914
1403637134598319104	-0.000242219	-0.163067	9.46013
1403637134608318976	-0.00626922	-0.148504	8.98388
1403637134618319104	-0.0142122	-0.147734	9.20656
1403637134628318976	-0.0222859	-0.147056	9.43021
1403637134638319104	-0.0302638	-0.146265	9.65507
1403637134648318976	-0.0339281	-0.132622	9.1639
1403637134658319104	-0.0418126	-0.131723	9.39044
1403637134668318976	-0.0497092	-0.130803	9.61816
1403637134678319104	-0.0577076	-0.129928	9.84701
1403637134688318976	-0.0593802	-0.117321	9.34195
1403637134698319104	-0.0674111	-0.116569	9.57299
1403637134708318976	-0.0756253	-0.116062	9.80502
1403637134718319104	-0.0836189	-0.115392	10.0384
1403637134728318976	-0.0833133	-0.103689	9.51873
1403637134738319104	-0.0910771	-0.102904	9.75404
1403637134748318976	-0.0988242	-0.10215	9.99052
1403637134758319104	-0.106724	-0.101606	10.2282
1403637134768318976	-0.104573	-0.0908521	9.69427
1403637134778319104	-0.11268	-0.0904366	9.93391
1403637134788318976	-0.120574	-0.089917	10.1751
1403637134798319104	-0.128459	-0.0895311	10.4173
1403637134808318976	-0.124783	-0.079913	9.86933
1403637134818319104	-0.132504	-0.0793382	10.1136
1403637134828318976	-0.140373	-0.0787776	10.3593
1403637134838319104	-0.148166	-0.0780986	10.6067
1403637134848318976	-0.142767	-0.0692661	10.0451
1403637134858319104	-0.150588	-0.0688671	10.2943
1403637134868318976	-0.158361	-0.0686041	10.5449
1403637134878319104	-0.166038	-0.068289	10.7968
1403637134888318976	-0.159193	-0.0603903	10.2216
1403637134898319104	-0.166975	-0.0600204	10.4756
1403637134908318976	-0.174896	-0.0596755	10.7312
1403637134918319104	-0.1827	-0.0591941	10.9884
1403637134928318976	-0.174295	-0.051928	10.3997
1403637134938319104	-0.182217	-0.0517478	10.6588
1403637134948318976	-0.190006	-0.0516184	10.9194
1403637134958319104	-0.197645	-0.0514702	11.1814
1403637134968318976	-0.188094	-0.0451031	10.5792
1403637134978319104	-0.195694	-0.044838	10.8435
1403637134988318976	-0.20326	-0.0443463	11.1093
1403637134998319104	-0.21111	-0.0439706	11.3766
1403637135008318976	-0.200209	-0.0380785	10.7616
1403637135018319104	-0.207986	-0.0377318	11.0311
1403637135028318976	-0.215777	-0.0375119	11.3019
1403637135038319104	-0.223478	-0.0372511	11.5744
1403637135048318976	-0.211714	-0.032133	10.946
1403637135058319104	-0.219367	-0.0318574	11.2206
1403637135068318976	-0.226913	-0.0315045	11.4966
1403637135078319104	-0.234476	-0.0311465	11.7742
1403637135088318976	-0.221604	-0.026424	11.1329
1403637135098319104	-0.229206	-0.0261318	11.4127
1403637135108318976	-0.236767	-0.0258255	11.6941
1403637135118319104	-0.244329	-0.0254893	11.9773
1403637135128318976	-0.230668	-0.021346	11.3231
1403637135138319104	-0.238158	-0.0208774	11.6086
1403637135148318976	-0.245807	-0.0205161	11.8955
1403637135158319104	-0.25347	-0.0202326	12.1838
1403637135168318976	-0.238645	-0.016129	11.5167
1403637135178319104	-0.246201	-0.0158195	11.8075
1403637135188318976	-0.253686	-0.0154385	12.1
1403637135198319104	-0.26126	-0.015006	12.3941
1403637135208318976	-0.245625	-0.0112559	11.7145
1403637135218319104	-0.253274	-0.010652	12.0111
1403637135228318976	-0.26093	-0.0100272	12.3093
1403637135238319104	-0.268751	-0.00962742	12.609
1403637135248318976	-0.25246	-0.00615753	11.9172
1403637135258319104	-0.260105	-0.00563945	12.2194
1403637135268318976	-0.267945	-0.00523231	12.5231
1403637135278319104	-0.275693	-0.0046379	12.8287
1403637135288318976	-0.259008	-0.00158986	12.1247
1403637135298319104	-0.266658	-0.000900431	12.4326
1403637135308318976	-0.274319	-0.000274325	12.7419
1403637135318319104	-0.282034	0.00028805	13.0528
1403637135328318976	-0.264849	0.00313216	12.337
1403637135338319104	-0.272809	0.00344743	12.6498
1403637135348318976	-0.280685	0.00392826	12.9643
1403637135358319104	-0.28849	0.00456249	13.2805
1403637135368318976	-0.270967	0.00709252	12.5526
1403637135378319104	-0.27871	0.00788829	12.8711
1403637135388318976	-0.286657	0.00844131	13.1909
1403637135398319104	-0.294493	0.00902398	13.5121
1403637135408318976	-0.276485	0.0114827	12.7723
1403637135418319104	-0.284394	0.0119877	13.0955
